Quality	#1 ID	#2 ID	#1 String	#2 String
1	2484349	2484160	At Tuesday's arraignment hearing, Marsh pleaded not guilty to 122 counts of burial service fraud and 47 counts of making false statements.	At the hearing he pleaded not guilty to the burial service fraud and false statements charges.
1	1501925	1502094	To put it very simply, Antetonitrus is Brontosaurus's older brother, hence the name.	Antetonitrus was brontosaurus' older brother, hence the name.
1	813244	813532	But church members and observers say they expect that the decision could be problematic for many Episcopalians.	But church members and observers say they anticipate that the decision here could pose doctrinal problems for some Episcopalians who believe the Bible prohibits homosexuality.
1	2749311	2749444	Bush already is halfway to his goal of raising $150 million to $170 million for next year's primaries.	He is roughly halfway to his goal of raising between $150 million and $170 million in the primaries.
1	3102010	3102052	"Turning the corner does not mean we've crossed the finish line," Gregory told reporters.	"But turning the corner doesn't mean crossing the finish line," Gregory said at the bishops' annual meeting here.
1	1864807	1864926	The latest raid came as US lawmakers debate a report that accuses Saudi Arabia of not doing enough to counter terrorism.	The latest in the kingdom's almost weekly raids on alleged terror cells comes after a US Congress report accused Saudi Arabia of not doing enough to counter terrorism.
0	2607409	2607529	Doctors who knowingly violate the ban could face up to two years in prison.	Under the measure, doctors who perform the procedure would be subject to two years in prison and unspecified fines.
1	2795949	2795974	The delegation leaves Chicago today, then will take another week to ready the remains for reburial.	They leave Chicago on Saturday, then will take another week to ready the remains for reburial.
1	636412	636322	As planned, the services will be rolled into Yukon when it ships (see story).	The reporting services will also be rolled into Yukon as planned, sources said.
1	1163497	1163395	Toronto Police Chief Chief Julian Fantino confirmed Friday morning that a man had been arrested in the slaying of Toronto girl Holly Jones.	Toronto Police Chief Julian Fantino said Friday morning that an arrest has been made in the slaying of local girl Holly Jones.
1	276404	276122	They later fell out and have backed a series of rival Congolese militias in recent years.	The two invading countries later fell out, and have since backed rival factions.
1	666238	666192	Marshall pressed the practical case that a quite similar civil-rights bill based on the 14th Amendment was struck down by the Supreme Court in 1883.	Mr. Marshall pressed the practical case that quite similar rights legislation based on the 14th Amendment had been struck down by the Supreme Court in 1883.
1	960861	960916	But she said it will be difficult for investigators to directly tie any decline in shuttle funding to the February disaster.	She cautioned that it will be difficult for investigators to tie any decline in shuttle funding directly to the February tragedy.
0	2089677	2089938	The Toronto Stock Exchange opened on time and slightly lower.	The Toronto Stock Exchange said it will be business as usual on Friday morning.
1	2083437	2083550	The special tests were developed to measure student progress in meeting the state's standards for the content taught in each grade.	The tests measure how well students are meeting the state's standards for learning the content taught in each grade.
1	342605	342611	At least 1,750 people were ordered to evacuate their homes shortly before 9 a.m. as a precaution, said Steve Powers, Marquette County administrator.	At least 1,752 people were ordered to evacuate their homes in the north part of Marquette about 8:45 a.m. EDT, said Steve Powers, Marquette County administrator.
1	2030918	2030878	It is essential that proceedings against accused terrorists both be fair and appear fair to outside observers, he said.	It is essential that the proceedings against accused terrorists be fair -- and appear to be so to outside observers, Sonnett said.
1	3267232	3267338	Some 95 million Americans -- half of all households -- invest in mutual funds.	About half of all U.S. households have money in mutual funds.
1	1694591	1694663	The technology is available for download on the Microsoft Developer Network (MSDN) site.	WSE version 2 is available from Microsoft's developer Web site.
1	3304690	3304606	Meningitis is an infection of the spinal cord fluid and the tissue around the brain.	Meningitis is an infection of the fluid in a person's spinal cord and around the brain.
1	2553132	2553328	It is for that reason that legal scholars said the Denver ruling is at least plausible.	It is for that reason that legal scholars said Judge Nottingham's decision was at least plausible.
0	2155800	2156091	The blue-chip Dow Jones industrial average .DJI finished down 31.23 points, or 0.33 percent, at 9,317.64.	In the first hour of trading, the Dow Jones industrial average was down 27.02, or 0.3 percent, 9,321.84, having lost 74.81 on Friday.
0	375576	375682	School officials said Van-Vliet reported the accident using the bus’ radio.	Van-Vliet, who was also injured, called in the accident on the school bus radio.
0	2155884	2155607	The broader Standard & Poor's 500 Index .SPX shed 1.8 points, or 0.18 percent, to 991.	The technology-laced Nasdaq Composite Index .IXIC was off 24.44 points, or 1.39 percent, at 1,739.87.
1	1322386	1322404	But he said labor would see whether other senators can increase the value of awards proposed by Hatch and create a mechanism to ensure the fund remains solvent.	Democrats now hope to increase the value of awards proposed by Hatch and to create a mechanism to ensure the fund remains solvent.
0	2524292	2524149	He was referring to John S. Reed, the former Citicorp chief executive who became interim chairman and chief executive of the exchange last Sunday .	Next week, John S. Reed, the former Citicorp chief executive who Sunday became interim chairman and chief executive of the exchange, will take up his position.
1	3326118	3325997	Ohio Attorney General Jim Petro hailed the appellate court ruling.	Ohio Attorney General Jim Petro was pleased by the ruling, spokesman Mark Gribben said.
1	1625195	1625499	In an appearance before a parliamentary committee on Tuesday, Mr. Blair suggested that only "evidence of weapons programs" rather than the weapons themselves would be uncovered.	On Tuesday, Blair suggested that only "evidence of weapons programs" rather than the weapons themselves would be uncovered.
1	1830745	1831002	The banks neither admit nor deny the SEC charges under the settlements.	The banks neither admitted nor denied the charges as part of the agreement.
0	1524868	1524905	But 13 people have been killed since 1900 and hundreds injured.	Runners are often injured by bulls and 13 have been killed since 1900.
1	851678	851911	On the other hand, if this will help further establish Steve's innocence, we welcome it."	If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."
1	54823	55177	The April 19, 1995, bombing of the Alfred P. Murrah Federal Building came on the second anniversary of the fiery end of the Branch Davidian siege in Waco, Texas.	The April 19, 1995, bombing came on the second anniversary of the end of the Branch Davidian siege in Waco, Texas.
0	392771	392701	The year-ago comparisons were restated to include Compaq results.	The year-ago numbers do not include figures from Compaq Computer.
1	1987428	1987385	Investment bank Merrill Lynch raised its investment rating on the business software maker Oracle to "buy" from "neutral" with a 12-month price target of $15.	Merrill Lynch upgraded the business software maker to "buy" from "neutral" with a 12-month price target of $15.
1	711871	711923	The report confirmed the ACLU's view that the civil liberties and rights of immigrants "were trampled in the aftermath of 9/11," said Romero.	The inspector general's findings confirm our long-held view that civil liberties and the rights of immigrants were trampled in the aftermath of 9/11."
1	1443641	1443672	The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.	There will be 9.3 million visitors to hot spots in 2003, up from 2.5 million in 2002, Gartner said.
1	2221841	2221884	United is working closely with the Air Transportation Stabilization Board to replace the aspects of its loan guarantee bid that were rejected as inadequate in December.	United is working closely with the ATSB to replace those aspects of the company's original loan guarantee bid that were rejected as inadequate in December.
1	2830817	2830766	The moves came within four days of the crash and before the National Transportation Safety Board finished investigating.	The promises of lawsuits came within four days of the crash and before the National Transportation Safety Board had finished the investigation.
0	134455	134545	On Tuesday, the central bank left interest rates steady, as expected, but also declared that overall risks were weighted toward weakness and warned of deflation risks.	The central bank's policy board left rates steady for now, as widely expected, but surprised the market by declaring that overall risks were weighted toward weakness.
1	2060262	2060225	The Standard & Poor's 500 index advanced 6.48, or 0.7 per cent, to 990.51.	The broader Standard & Poor's 500 Index .SPX rose 6.48 points, or 0.66 percent, to 990.51.
1	3185726	3185754	They also found shortness was associated with a family history of hearing loss.	Shortness was found twice as often in those with hearing loss.
0	2378827	2378888	He said the FDA was hoping Congress and the courts would bring clarity to the situation and some financial relief to consumers.	He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.
1	2893299	2893356	On Friday, the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun.	Yesterday, the Concorde seemed to launch itself straight out of the rising sun.
0	2080922	2080979	Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.	Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.
1	3251501	3251262	Squyres is principal investigator for the Athena payload - a collection of science instruments carted by each rover.	Steve Squyres, a Cornell University scientist, is principal investigator for the missions' science instruments.
1	2636300	2636438	The appeals court judges were in sharp disagreement over what should be done when they ruled in February.	The appellate judges were in sharp disagreement when they ruled in February.
0	226395	226669	Bremer, 61, is a onetime assistant to former Secretaries of State William P. Rogers and Henry Kissinger and was ambassador-at-large for counterterrorism from 1986 to 1989.	Bremer, 61, is a former assistant to former Secretaries of State William P. Rogers and Henry Kissinger.
1	488404	488310	Another is investor disenchantment with US investments, leading them to pull out of US assets - selling dollars as they do so and driving the dollar exchange rate down.	Another is investor disenchantment with U.S. investments, leading them to pull out of U.S. assets--selling dollars as they do so, and driving its exchange rate down.
0	1617617	1617714	Mr Morse is charged with assault and Mr Darvish is charged with filing a false report.	His partner Bijan Darvish is charged with filing a false police report.
0	490221	490032	The best-performing stock was Altria Group Inc., which rose more than 27 percent to close at $42.31 a share.	Altria Group Inc. MO.N fell 50 cents, or 1.2 percent, to $41.81.
0	408572	408628	"Whatever has happened to you by way of punishment is certainly more than enough," Covello told the 49-year-old, whose family, friends and supporters filled half the courtroom.	"What has happened to you, sir, by way of punishment, is certainly more than enough," Covello said.
0	1549628	1549570	Eight firefighters also suffered minor injuries, including burns, heat exhaustion, bruises and muscle strain, and were treated and released from the hospital, fire officials said.	Eight firefighters also suffered minor injuries, including burns, heat, bruises and muscle strain, fire officials said.
1	2458335	2458449	Hundreds of soldiers took part in the early morning raid, an apparent signal to Hamas that Israel would not limit itself to airstrikes in Gaza.	Hundreds of soldiers were involved, an apparent signal to Hamas that Israel would not limit itself to air strikes in Gaza.
0	1123369	1123468	State health officials said today a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals.	Health officials confirmed today that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.
1	1702735	1702711	Last year, he made an unsuccessful bid for the Democratic nomination for governor.	He ran last year for the Democratic nomination for Texas governor, but lost the primary to multimillionaire Tony Sanchez.
1	1394508	1394489	Search technology powerhouse Google has released a new beta of its popular Internet Explorer toolbar, adding bells and whistles for surfers.	Search technology powerhouse Google has released a new beta of its popular toolbar for Internet Explorer, adding a pop-up blocker, a controversial Blogger feature, and form-filling functionality.
1	2493378	2493420	The last time the S&P had a larger one-day point loss was also May 19, when it gave back 23.53 to close at 920.77.	The last time it had a larger one-day loss was July 1, 2002, when it shed 59.41 to close at 1,403.80.
1	645180	645536	I was going to the court believing I could do this, only if I played my best tennis.	"I was believing that I was confident I could do this, but only in the case I would play my best tennis.
0	1140025	1140085	A promotional poster, complete with countdown dial, reminds readers of the upcoming release of "Harry Potter and the Order of the Phoenix."	The crates are full of hardback copies of "Harry Potter and the Order of the Phoenix."
1	1953409	1953285	Texans saddled with skyrocketing homeowners premiums might finally be getting relief.	Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.
0	869241	869208	The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.	At 12:10 p.m. EDT, Canada's benchmark S&P/TSX composite index was up 6.87 points or 0.1 per cent to 6,979.29.
0	633875	633744	The tech-heavy Nasdaq composite index shot up 5.7 percent for the week.	The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.
0	3190211	3190134	Lowe's, with about half as many stores, reported a 33 percent increase in third-quarter profit behind a 12 percent jump in same-store sales.	Home Depot reported a 22 percent jump in third-quarter profit behind a nearly 8 percent rise in same-store sales.
1	1643243	1643049	Blair's government included the charge that Saddam sought uranium from Niger in a September 2002 dossier setting out the case for military action.	Britain included the accusation in a September 2002 dossier setting out the case for war in Iraq.
0	3058482	3058386	Part of the accord was the implementation of a special health council that would monitor health spending and progress in reforming the health system.	A key portion of the accord was the implementation of a special council to monitor health spending, set goals for the system and measure progress in reforming health care.
1	3384269	3383800	Delta personnel at Atlanta's Hartsfield-Jackson International Airport scrambled all day to find alternate flights including seats on other airlines for passengers.	Delta personnel at Hartsfield-Jackson International Airport were scrambling all day to find alternate flights -- even on other airlines, when necessary -- to move the inconvenienced passengers.
1	713992	713965	Three undocumented immigrants were found dead inside a railroad hopper car Tuesday, two days after fellow immigrants escaped the sweltering car and left behind their weakened companions.	The remains of three illegal immigrants were found Tuesday in a sweltering railroad car after fellow immigrants escaped and left their weakened companions behind.
1	2425362	2425341	A company spokeswoman declined to say how much Qwest receives in annual revenue from government contracts.	A Qwest spokeswoman, Kate Varden, declined to say how much in sales the company received from the United States government.
1	1201425	1201329	For the week ended June 15, a total of 28.2 million DVDs were rented in the United States, compared with 27.3 million VHS cassettes.	The Video Software Dealers Association said 28.2 million DVDs were rented out last week, compared to 27.3 million VHS cassettes.
0	222535	222564	Genentech Inc., the world's second-biggest biotechnology company, and Xoma Ltd. said their Rapitva drug failed to help patients with rheumatoid arthritis in a study.	Genentech Inc., the world's second-largest biotechnology company, and Xoma Ltd. said they will terminate Phase II testing of their Raptiva rheumatoid-arthritis drug after finding no benefit for patients.
0	1039162	1038840	PeopleSoft will commit $863 million in cash and issue 52.6 million new shares, the companies said.	The new deal would be valued at $1.75 billion, including $863 million in cash and 52.6 million PeopleSoft shares.
1	3436639	3436708	Halliburton on Tuesday reiterated its contention that KBR had "delivered fuel to Iraq at the best value, the best price and the best terms".	"We believe KBR delivered fuel to Iraq at the best value, the best price and the best terms," Halliburton spokeswoman Wendy Hall said.
0	1124284	1124161	He had been arrested twice before for trespassing and barred from the complex - home to his mother and two children.	He had been arrested twice before for trespassing and was barred from the complex.
0	1479538	1479819	The technology-laced Nasdaq Composite Index <.IXIC> rose 17.26 points, or 1.06 percent, to 1,640.06, based on the latest data.	The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.
0	2858180	2858100	Shares ended Wednesday at $6.83, up 2 cents.	Shares of Goodyear rose 2 cents on Wednesday and closed at $6.83.
1	1044270	1044301	"As a professional," he added, "I think I'd like to be thought of as a good storyteller.	"As a professional, I'd like to be thought of as a storyteller."
1	1151084	1151062	Federal prosecutors, the Securities and Exchange Commission, and the mortgage company's regulator launched investigations into Freddie Mac's shake-up.	The Securities and Exchange Commission and the U.S. Attorney have opened investigations into Freddie Mac over its accounting practices.
1	2885844	2885779	Forecasters predict the storm will reach Earth at 3 p.m. eastern time Friday and could last up to 18 hours.	It is expected to reach Earth about 3 p.m. EDT Friday, and its effects could last 12 to 18 hours.
1	3014157	3014190	Yet another big fight has been over a White House proposal to privatize air-traffic control at major airports.	Yet another fight has been waged over a White House proposal to privatize air traffic control at major airports, such as those in Pittsburgh and Philadelphia.
0	787889	788223	The initial report was made to Modesto Police December 28.	It stems from a Modesto police report.
1	512322	511968	"If you pass this bill, Big Brother will be watching you," said Rep. John Mabry, D-Waco.	"If you pass this bill," Rep. John Mabry Jr., D-Waco, told colleagues, "Big Brother will be watching you."
0	867716	867754	Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	That's when officers threw him to the ground and handcuffed him, according to testimony.
1	618359	617945	Buoyed by some of the advice imparted by Nicklaus, Howell shot an 8-under 64 for a one-stroke lead over Kenny Perry.	Buoyed by advice imparted by Nicklaus, Howell shot an 8-under 64 on Thursday to enter today's round with a one-stroke lead over Kenny Perry.
1	126662	126748	Jack Ferry, company spokesman, said a search is ongoing but would not comment on the status.	Company spokesman Jack Ferry said a search is ongoing but declined comment on its status.
1	1908352	1908458	After a seven-day trial last year, Thompson found the monument to be an unconstitutional endorsement of religion by the state.	Last year, Thompson ruled that the monument was an unconstitutional endorsement of religion by the state.
0	1785196	1785461	They reported symptoms of fever, headache, rash and muscle aches.	Symptoms include a stiff neck, fever, headache and sensitivity to light.
0	2173826	2173501	Today, he will find out whether he is still in the running to buy back the U.S. entertainment business of troubled Vivendi Universal SA.	An investment group led by former Seagram Inc. boss Edgar Bronfman Jr. is still in the running to buy the U.S. entertainment assets of Vivendi Universal SA.
1	2375776	2375807	The victims were not identified, although authorities said at least one of the bodies had been there about a year.	The two victims buried in the yard were not identified, though authorities said at least one has been there about a year.
1	269089	268884	Ahold Chairman Henny de Ruiter offered shareholders at the meeting his "sincere apologies" for the scandal.	Board Chairman Henny de Ruiter offered shareholders at the meeting his "sincere apologies" for events at Foodservice and elsewhere in the embattled group.
1	2537987	2538021	Retailers J.C. Penney Co. Inc.JCP.N and Walgreen Co.WAG.N kick things off early in the week.	Retailers J.C. Penney Co. Inc. JCP.N and Walgreen Co. WAG.N kick things off on Monday.
1	2980690	2980538	Defense lawyers had objected in pretrial hearings to the videotape and the photo, saying they were too unclear to identify Muhammad.	Defense lawyers had objected in earlier hearings to showing the videotape and the photo, saying they were too unclear to identify the person in them.
1	1027143	1027507	"I have lots of bad dreams, I have flashbacks, I have lots of anger.	"I have lots of bad dreams, flashbacks and lots of anger."
0	130265	129786	The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.	The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.
1	261718	261828	The American decision provoked an angry reaction from the European Commission, which described the move as "legally unwarranted, economically unfounded and politically unhelpful".	The European Commission, the EU's powerful executive body, described the move as "legally unwarranted, economically unfounded and politically unhelpful."
