Quality	#1 ID	#2 ID	#1 String	#2 String
0	927971	927923	Nationwide, severe acute respiratory syndrome has infected more than 5,300 people, about two-thirds of world's total, and killed 343 of them.	Severe acute respiratory syndrome has infected more than 8,300 worldwide and killed at least 790, most of them in Asia.
0	2122781	2122817	Under the settlement, Solutia will pay $50 million in equal installments over a period of 10 years.	Under the agreement, Solutia will pay $50 million and Monsanto will pay $390 million.
1	3416793	3416659	Smith found the cigarette tax falls on the tobacco consumer, not the tribe, meaning the tribe is simply an agent for collecting a tax.	Smith ruled that the state's tax falls on the tobacco consumer, not the tribe, making the tribe simply an agent for collecting the tax.
1	1703383	1703476	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.	Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.
0	1842916	1842855	After Mao's death in 1976, Madame Mao was sentenced to life imprisonment for her role in the oppressive Cultural Revolution.	After Mao's death in 1976, she was tried and sentenced to death, later commuted to life.
0	2333634	2333613	Six vehicles, including one belonging to the army, were damaged in the powerful explosion.	Several passing vehicles and an adjacent shop were also damaged in the explosion.
0	3436564	3436580	If convicted, they face up to five years in prison and a $250,000 fine on each of the 11 counts.	If convicted, each faces up to five years in prison and a fine of $250,000 or more based on the amount of gains involved.
1	2767189	2767088	There will be no vote on the issue but those opposed to Robinson's appointment are thought to outnumber those who accept it by around 20 to 17.	There will be no vote on the issue but those opposed to Robinson's appointment are thought to be in the majority.
1	3023029	3023229	Peterson, 31, is now charged with murder in the deaths of his 27-year-old wife and their unborn son.	Peterson, 31, is charged with two counts of first-degree murder in the slayings of his wife, Laci, and their unborn son, Conner.
1	497592	497567	"Writing safe programs that demonstrate an infection vector is adequate [to demonstrate a vulnerability] without building in the reproductive sequences.	Writing safe programs that demonstrate an infection vector is adequate without building in the reproductive sequences."
1	2222013	2222000	In other words, Cablevision is obligated to pay for YES Network's lawsuit against Time Warner Cable.	Ironically, Cablevision will be footing the bill for YES' lawsuit against Time Warner Cable.
0	142757	142681	Germany's Foreign Ministry said it believed the passengers were from the northern states of Lower Saxony and Schleswig-Holstein, but had no further details.	Germany said most of the passengers were from the northern states of Lower Saxony and Schleswig-Holstein.
1	556817	556894	A gunman who had ``a beef with the Postal Service'' stormed into a suburban post office and took two employees hostage Wednesday, authorities said.	A gunman stormed into the Lakeside post office and took two employees hostage Wednesday, San Diego County authorities said.
1	2081069	2081132	The agency will "consider as timely any tax returns or payments due" Aug. 15 if they are submitted by Aug. 22.	The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.
1	52697	52210	Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings.	He said investigators have not ruled out the possibility that more than one person was behind the poisonings.
1	1821953	1822072	"My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know."	My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know," Mr. Shelby said on NBC's "Meet the Press."
1	1910298	1910189	Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.	Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.
1	1084673	1084603	His other films include "Malcolm X," "Summer of Sam" and "Jungle Fever."	His movies include "Malcolm X," "Summer of Sam," "Jungle Fever" and "Do the Right Thing."
1	386392	386453	She was arraigned in New York state on three counts of murder and ordered held without bail.	She was arraigned on three counts of second-degree murder and ordered held without bail in Sullivan County Jail.
1	1125577	1125579	He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link.	A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?
1	1351550	1351155	Carlson on Tuesday said he would not recuse himself from the case.	Service officials said Carlson refused to recuse himself from the case.
1	1784357	1784427	After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.	Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.
1	981185	981234	The program will grow to include ports in Dubai, Turkey and Malaysia, among others.	The program will be expanded to include areas of the Middle East such as Dubai, Turkey and Malaysia, Mr. Ridge said.
0	1343037	1343491	The Dow Jones industrial average fell 98.30, or 1.1 percent, while bond values fell, too.	The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.
0	3240212	3240174	Proving that the Millville son's sacrifice would not go unsung, Mayor James Quinn ordered all city flags flown at half-mast for the next 30 days.	In Millville yesterday, Mayor James Quinn ordered all city flags flown at half-staff for the next 30 days.
1	2733361	2733225	With an estimated net worth of $1.7 billion, Mrs. Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people.	Kroc ranked No. 121 on Forbes magazine's latest list of the nation's wealthiest people, with an estimated net worth of $1.7 billion.
1	1924249	1924200	The biggest threat to order seemed to be looting and crime, including robberies by some of the prisoners freed by Saddam before the war.	The biggest threat to order seemed to be looting and crime, including robberies by some of the tens of thousands of prisoners that Mr. Hussein freed last year.
0	127711	127942	Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.	Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.
0	2111629	2111786	McCabe said he was considered a witness, not a suspect.	"He is not considered a suspect," McCabe said.
1	655498	655391	The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.	The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.
1	1814559	1814485	"People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones," Cohen said.	"Happy people sleep better, have better diets, exercise more and have less levels of stress hormones," Cohen said.
0	1319416	1319587	Robin Saunders, head of the bank's London-based principal finance unit, is also expected to quit.	Robin Saunders, head of the principal finance unit, has made clear she has funding to buy parts of the business.
0	1400051	1399931	But the new study, from the Women's Health Initiative, said the opposite.	The discovery so alarmed researchers that they stopped the study, known as the Women's Health Initiative.
1	2677870	2677957	It wants to force him to return his allegedly ill-gotten gains, with interest, and pay penalties.	The agency wants him to return the illegal proceeds with interest and pay civil monetary penalties.
1	533823	533909	He added that those "are not solely American principles, nor are they exclusively Western."	"These are not solely American principles nor are they exclusively Western," Rumsfeld said.
1	1141165	1141074	Mahmud was seized near Tikrit, the area from which he and Hussein hail, about 90 miles north of Baghdad, U.S. military officials said Wednesday night.	Mahmud was seized near Tikrit, the area from which he and Saddam hail, about 150 kilometres north-west of Baghdad, US military officials said.
1	581592	581570	"If we don't march into Tehran, I think we will be in pretty good shape," he said.	"As long as we don't march on Tehran, I think we are going to be in pretty good shape," he said.
1	175648	175674	They remain 40 percent below the levels prior to February's initial overstatement news.	The stock remains 43 percent below levels prior to the February overstatement news.
0	2637529	2637241	The arrests revealed new details about the four-month investigation at Selenski's Mount Olivet Road home.	Kerkowski and Fassett's bodies were unearthed at Selenski's Mount Olivet Road home on June 5.
1	129988	130086	The broad Standard & Poor's 500 Index <.SPX> lost 6 points, or 0.71 percent, to 927.	The broad Standard & Poors 500-stock index was down 4.77 points to 929.62.
1	1650317	1650169	Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida.	Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's conference in Texas.
0	433768	433845	Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.	Now, Blanca's husband, 63-year-old Roger Lawrence Strunk of Tracy, faces a murder indictment issued by the Philippine government in February.
0	394030	394435	A key question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote "Yes" or abstain.	France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.
0	697069	697045	"Certainly what we know suggests that we should take what they're saying very seriously," he added.	"We don't know everything [but] what we know suggests that we should take what they're saying seriously," he said.
0	2079192	2079450	On Wall Street, trading resumed with some glitches from the blackout that continued to affect parts of New York City.	Stocks barely budged Friday as trading resumed with some glitches from the blackout in New York.
0	3294289	3294206	Tony Blair has taken a hardline stance arguing nothing should be done to lessen the pressure on Mugabe at the gathering in the capital Abuja.	The Prime Minister has taken a hardline stance arguing nothing should be done to lessen the pressure on Mugabe.
1	3015328	3015421	Emmy and Golden Globe Award-winners James Brolin and Judy Davis star as Ronald and Nancy Reagan in The Reagans.	James Brolin and Judy Davis play Ronald and Nancy Reagan in the CBS film.
0	2677674	2677852	The Securities and Exchange Commission also filed a civil fraud complaint against Dinh, of Phoenixville.	The Securities and Exchange Commission brought a related civil case on Thursday.
0	3009646	3009757	Levin's attorney, Bo Hitchcock, declined to comment Friday.	Hitchcock has declined to comment on the case, as has Levin.
0	3455245	3455323	A month ago a military C-17 transporter returned to Baghdad when an engine exploded.	A month ago a military transport plane returned to Baghdad when an engine exploded in what officials called a "safety incident."
1	3175893	3176113	The Swiss franc rose nearly a third of a centime against the dollar and was last at 1.2998 <CHF=> to the greenback.	The Swiss franc rose three quarters of a percent against the dollar and was last at 1.2980 to the greenback.
0	314376	314810	Associated Press Writers Michelle Morgante in San Diego and Ken Ritter in Las Vegas contributed to this article.	Associated Press Writer Ken Ritter in Las Vegas contributed to this article.
0	1010655	1010430	On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.	On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.
1	1497869	1497957	The purchase is the largest conservation transaction in Hawaii's history, the agencies said.	The $22 million deal, announced Thursday, is also the largest land conservation transaction in Hawaii history.
0	132072	131680	She said Nelson heard someone shout, "Let's get the Jew!"	Mr. Nelson heard people shout: "There's a Jew.
1	3047892	3047936	The FCC said existing televisions, VCRs, DVD players and related equipment would remain fully functional under the new broadcast flag system.	It also required that existing televisions, VCRs, DVD players and related equipment will remain fully functional under the new broadcast flag system.
1	2728250	2728424	Motorola had scheduled its earnings report to be released today after the close of trading.	The Schaumburg, Ill.-based company had scheduled its earnings report to be released on Tuesday after the close of trading.
1	1721269	1721439	For the third time in the past four years, wildfires are the problem.	It was the third time in four years that wildfires forced the park to close.
0	1927830	1927804	Most of those killed were labourers from Jharkhand and Nepal who were working at Rohtang tunnel.	The majority of the dead were labourers from Jharkhand and Nepal.
1	388283	388371	Axcan's shares closed down 63 Canadian cents, or 4 percent, at C$16.93 in Toronto on Tuesday.	Axcan's shares were down 3.8 percent, or 66 Canadian cents, at C$16.90 in Toronto on Tuesday.
0	472948	472521	It forecast 445 billion yen in loan-loss charges for the year ending next March.	The bank booked 820 billion yen in loan-loss charges compared with 1.9 trillion yen a year ago.
0	3063387	3063680	Iraqi doctors who treated former prisoner of war Jessica Lynch dismissed on Friday claims made in her biography that she was raped by her Iraqi captors.	Former prisoner of war Pfc. Jessica Lynch is winning admiration in her hometown all over again for the courage to reveal she was raped by her Iraqi captors.
1	1006726	1006791	On Thursday, Lee won a preliminary injunction in New York preventing Viacom from using the name "Spike TV."	On Thursday, a New York City judge ordered Viacom to stop using the name Spike TV pending a trial.
1	3388966	3389018	A grief-stricken old woman, disconsolate with grief, smeared her face with dirt, uttering: "My child, my child."	One old woman, disconsolate with grief, smeared her face with dirt, only able to utter: "My child, my child."
1	1741621	1742071	In 1999 a California legislator proposed a law requiring driving tests for those over the age of 75 who sought to renew their licenses.	In 1999 a California state senator proposed a law requiring motorists over the age of 75 to take driving tests to renew their licenses.
0	3271965	3272067	More than 400 people have been killed since August, including Afghan and foreign aid workers, U.S. and Afghan soldiers, officials and police, and many guerrillas.	They have included local and foreign aid workers, U.S. troops, Afghan soldiers, officials and police, as well as many guerrillas.
1	2241925	2242066	Chad Kolton, emergency management spokesman with the Department of Homeland Security, said the government is open to new technologies and methods to communicate more quickly and efficiently.	Chad Kolton, emergency management spokesman with the Department of Homeland Security, said the government is open to new ways to communicate.
1	1603953	1603866	The results will be published the July 10 issue of the journal Nature.	The results appear in Thursday’s issue of the journal Nature.
1	2573271	2573289	The Opposition Leader, Simon Crean, said John Howard had been forced to make changes by the incompetence of his ministers.	The Leader of the Opposition, Simon Crean, said from Jakarta that the reshuffle had been forced by ministerial incompetence.
1	62712	62605	In fact, 10 million shares of the sale went to an unidentified charitable trust - which promptly sold them.	Turner said he transferred 10 million additional shares to a charitable trust, which also liquidated them.
0	1515667	1515844	The airline says only Robert Milton is taking a 15-per-cent reduction in pay.	The airline's pilots, for example, are taking a 15-per-cent cut.
1	577830	578527	The WHIMS study found that combination hormone therapy doubled the risk for probable dementia in women 65 and older and did not prevent mild cognitive impairment.	One study found that combination therapy doubled the risk of probable dementia and did not prevent less-severe mental decline.
0	1013629	1013779	The broader Standard & Poor's 500 Index gained 16.02 points, or 1.62 percent, at 1,004.63.	The technology-laced Nasdaq Composite Index added 28.73 points, or 1.77 percent, at 1,655.22.
1	1793282	1793115	Researchers found that people 65 and older who had fish once a week had a 60% lower risk of Alzheimer's than those who never or rarely ate fish.	Older people who eat fish at least once a week could cut their risk of Alzheimer's by more than half, a study suggests.
0	2661773	2661839	The product also features an updated release of the Apache Web server, as well as Apache Tomcat and Apache Axis.	Panther Server also includes an updated release of Apache, along with Apache Tomcat and Apache Axis for creating powerful web services.
1	2796978	2797024	"APEC leaders are painfully aware that security and prosperity are inseparable," Thai Prime Minister Thaksin Shinawatra told business leaders.	"APEC leaders are painfully aware that security and prosperity are inseparable," Thaksin said.
1	1958219	1958344	Clayton's shares were also suspended from trading on the New York Stock Exchange.	Clayton Homes' stock ceased trading on the New York Stock Exchange after Wednesday's close.
1	3349925	3349953	The cleanup, including new carpeting, electrical wiring and bathrooms, cost about $130 million.	The $130 million cleanup included new carpet, electrical wiring and bathrooms.
1	1551928	1551941	Three such vigilante-style attacks forced the hacker organiser, who identified himself only as "Eleonora67]," to extend the contest until 8am (AEST) today.	Three such vigilante-style attacks forced the hacker organizer, who identified himself only as "Eleonora67," to extend the contest until 6 p.m. EDT Sunday.
0	774305	774531	They said many had been beaten, and police officers also stormed private wards at the hospital and harassed patients.	They said the police officers also entered various private wards at the clinic and attacked patients.
1	1369889	1369743	US authorities blame Al Qaeda for the attacks, which killed 231 people, including 12 Americans.	U.S. authorities blame Osama bin Laden's al-Qaida network for the attacks, which killed 231 people, including 12 Americans.
0	2413943	2414227	Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.	"The whole thing is a travesty," fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.
1	703785	703995	Bremer said one initiative is to launch a US$70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a $70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects, but gave no details.
1	816836	816862	Earlier this year, the company announced a restatement of its 2002, 2001 and 2000 financial results.	Earlier this year, the company said it would restate its 2000, 2001 and 2002 financial results.
1	3254507	3254576	U.S. same-store sales last months at Tim Hortons rose 8.8 per cent.	Tim Hortons' same-store sales in Canada rose by 6.7 per cent.
1	2486780	2486826	World economic leaders hailed signs of a global revival on Tuesday but agreed it had to be handled with care to prevent any setback.	DUBAI, SEPTEMBER 23:  The world economic leaders hailed on Tuesday signs of a global revival but agreed it had to be handled with care to prevent any setback.
0	2410247	2410058	Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .	The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.
1	881910	882010	Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him.	Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates, although neither the girl nor her family knew him.
1	1023571	1023460	Peck died peacefully at his Los Angeles home early Thursday with his wife of 48 years, Veronique, by his side.	Peck, who was 87, died peacefully at his Los Angeles home last Thursday with his French-born wife of 48 years, Veronique, at his side.
0	709	140	Holden toured Northmoor, a small town in Platte County, Mo., where between 25 and 30 homes were either damaged or destroyed.	Mr. Holden toured Northmoor, where between 25 and 30 homes were either damaged or destroyed and the town hall and police station also were damaged.
1	2122033	2121806	But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.	But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.
1	1859329	1859352	While it was being called mandatory, Dupont said authorities were not forcing people from their homes.	It was called mandatory, but Dupont said authorities did not force people to leave.
1	21117	21294	Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.	The stock of Juniper Networks Inc. rose sharply Monday after the Mountain View, Calif.-based network-equipment maker announced a distribution and development deal with Lucent Technologies Inc.
0	2565368	2565308	The legislation came after U.S. District Judge Lee R. West in Oklahoma City ruled last week that the FTC lacked authority to run the registry.	U.S. District Judge Lee R. West ruled Tuesday in Oklahoma City that the FTC lacks authority to run the registry.
1	2029879	2029809	The report said the Corpus Christi-based agent twice called Escobar while the legislator was with the other protesting Democrats in Ardmore, Okla.	The report said the agent twice called state Rep. Juan Escobar while he was with the other protesting Democrats in Ardmore, Okla.
1	2886542	2886524	Yesterday, shares closed up 29 cents, or 0.54 percent, at $54.32.	Amazon's shares yesterday closed at $54.32 on the Nasdaq Stock Market, up 29 cents.
1	1570656	1570634	North American futures pointed to a sub-par start to trading on Tuesday, with investors ready to get their first taste of quarterly earnings.	North American stock markets got off to a slow start Tuesday, with investors ready to get their first taste of quarterly earnings.
1	1106299	1106238	President Bush and top officials in his administration cited the threat from Iraq's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war.	President George Bush and top administration officials cited the threat from Iraq's banned weapons programs as the main justification for war.
1	1702374	1702510	Officials with Rescue California, one of the groups leading the recall campaign, called the lawsuit laughable.	The director of Rescue California, the group leading the recall campaign, called the lawsuit "laughable."
1	607862	607926	The agreement resolves a lawsuit AOL filed against Microsoft in January 2002 on behalf of its subsidiary, Netscape Communications.	The legal settlement resolves the private anti-trust lawsuit filed against Microsoft in January 2002 by AOL Time Warner's America Online unit on behalf of its Netscape subsidiary.
0	822527	822661	The street-racing sequel "2 Fast 2 Furious" won the pole position at the box office, taking in an estimated $52.1 million in its opening weekend.	The PG-13 sequel "2 Fast 2 Furious" raked in an estimated $52.1 million during its opening weekend, jumping over last weekend's catch, "Finding Nemo."
1	1742856	1742961	Dell has about 32 percent of the U.S. market, but much lower share in the rest of the world.	Dell has 32 percent of the PC market in the United States, but it has only a 10 percent share in the rest of the world.
1	1946070	1946095	He was sent to Larned State Hospital, where he was evaluated and treated.	He ordered him sent to the Larned State Security Hospital for continued evaluation and treatment.
0	1077094	1076865	Two weeks later on New Year's night, Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment.	On Jan. 1, Nikia Shanell Kilpatrick, who was pregnant, was found bound and strangled in her apartment.
0	2098822	2098594	With the power back on, state workers headed back to their jobs Friday morning.	Pataki said if power was restored, state workers would be back on the job Friday morning.
1	2905740	2905779	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA's counterpart in Canada.	The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada, which serves a similar role as the FDA for the Canadian government.
0	2009313	2009334	Democrats argue they are not constitutionally required to redraw the lines, and that proposed maps would disenfranchise minorities and rural Texas.	They argue that proposed congressional redistricting maps reviewed by the Legislature would disenfranchise minorities and rural Texas.
1	556729	556771	After about three hours of negotiations, the gunman released the hostages after authorities delivered on his request for soft drinks.	After about three hours of negotiations, the gunman released the hostages when authorities delivered on his request for a six-pack of soda.
1	3009407	3008992	Lee Peterson testified that he reached his son on his cell phone and talked to him for a couple of minutes.	Lee said he reached Scott on his cell phone and they talked for a couple minutes between noon and 2 p.m. on Dec. 24.
0	101746	101775	Danbury prosecutor Warren Murray could not be reached for comment Monday.	Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon.
0	3303186	3303083	Both bidders agreed to assume about $90 million in debt owed on the planes.	Wexford had agreed to assume about $90 million in debt to buy the planes and certificate.
0	139339	139370	In 1999, the building's owners, the Port Authority of New York and New Jersey, issued guidelines to upgrade the fireproofing to a thickness of 1{ inches.	The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches.
0	1474190	1474666	A woman was listed in good condition at Memorial's HealthPark campus, he said.	His injured co-worker, a woman, was hospitalized as well but listed in good condition, Reichert said.
0	698721	698773	Palm plans to issue about 13.9 million shares of Palm common stock to Handspring's shareholders, on a fully diluted basis.	Palm will issue approximately 13.9 million shares of Palm common stock to Handspring's shareholders.
1	214550	214034	The judge ordered the unsealing yesterday at the request of several news agencies, including The Seattle Times, The Associated Press and the Seattle Post-Intelligencer.	The depositions were made public yesterday at the request of the P-I, The Seattle Times and The Associated Press.
1	327839	327748	Wittig resigned last year after being indicted on federal bank fraud charges involving a real estate loan unrelated to Westar business.	Wittig resigned in late November about two weeks after being indicted on bank fraud charges in a real estate case unrelated to the company.
1	1369897	1369750	Assani said Tuesday he did not know what to charge the men with because US officials refused to share information with him.	Prosecutors said they did not know what crimes to charge the men with because U.S. officials refused to share information with them.
1	578529	578450	Researchers predicted an additional 23 cases of dementia a year for every 10,000 women on the therapy.	This represents an additional 23 cases of dementia per year in every 10,000 women treated.
1	3088719	3088344	Jacob has pushed consolidation for years, but he has said many communities, especially rural ones, have opposed it.	Jacob has pushed consolidation for years but said it has been opposed by many communities, especially rural ones.
1	637875	637821	A slit the size of one created in the test would let in a stream of gas three times as hot as a blowtorch."	A slit the size of one created in the test would let in a stream of gas three times hotter than a blowtorch.
1	1587560	1587910	Legato stockholders will get 0.9 of a share of EMC stock for every share of Legato they own.	Under terms of the agreement, Legato stockholders will receive 0.9 shares of EMC common stock for each Legato share they hold.
1	3224745	3224869	"The Republicans went into a closet, met with themselves, and announced a 'compromise.'"	"The Republicans went into a closet, met with themselves, and announced a compromise," Hollings said in a statement.
0	1568530	1568622	Defense Secretary Donald Rumsfeld is awaiting recommendations from his commanders.	Rumsfeld is awaiting recommendations from his commanders about troop needs in Iraq.
1	1657631	1657617	Goodrem, 18, announced on Friday that she was suffering Hodgkin's disease, a curable form of lymphoma cancer.	It was announced on Friday that Goodrem had been diagnosed with Hodgkin's disease, a form of cancer which affects the lymph nodes.
1	2330905	2330778	He says that "this is a time when we priests need to be renewing our pledge to celibacy, not questioning it.	"This is the time we priests need to be renewing our pledge to celibacy, not questioning it," he wrote.
1	2516995	2517032	Myanmar's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery, her personal physician said Friday.	Burma pro-democracy leader Aung San Suu Kyi will be released from a hospital after recovering from surgery but remain under detention at home, her personal physician said today.
0	2988297	2988555	Shattered Glass,"starring Hayden Christensen as Stephen Glass, debuted well with $80,000 in eight theaters.	"Shattered Glass" _ starring Hayden Christensen as Stephen Glass, The New Republic journalist fired for fabricating stories _ debuted well with $80,000 in eight theaters.
1	20860	20886	United already has paid the city $34 million in penalties for not meeting the first round of employment targets.	United has paid $34 million in penalties for failing to meet employment targets.
1	960865	960919	The budget fell steadily until dropping as low as $2.93 billion in 1998 and has gradually risen to $3.27 billion for fiscal 2002.	It fell steadily until it dropped as low as $2.93 billion in 1998 and rose gradually to $3.27 billion for fiscal 2002.
1	4544	4728	A council of up to nine Iraqis probably will lead the countrys interim government through the coming months, the U.S. civil administrator said Monday.	A council of up to nine Iraqis will probably lead the country's still unformed interim government through the coming months, the American civil administrator said Monday.
1	2217613	2217659	He was arrested Friday night at an Alpharetta seafood restaurant while dining with his wife, singer Whitney Houston.	He was arrested again Friday night at an Alpharetta restaurant where he was having dinner with his wife.
1	3057898	3057973	They found molecules that can only be produced when ozone breaks down cholesterol.	And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.
1	2052102	2052009	Ghulam Mahaiuddin, head of administration in the southern province of Helmand, said the bus blast happened early in the morning, west of the provincial capital Lashkargah.	The bus blast in Helmand happened early in the morning in Nadi Ali district, west of the provincial capital Lashkargah.
1	2025345	2025384	Synthes-Stratec's cash payment for Mathys would be financed with cash on hand plus bank borrowings being arranged by Credit Suisse First Boston.	Synthes-Stratec's cash payment for Mathys will be made up of money on hand, plus bank borrowings arranged by Credit Suisse First Boston.
1	800170	800387	Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein possessed chemical and biological weapons and was hiding them.	Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein (news - web sites) possessed chemical, biological and other weapons and was hiding them.
1	1114071	1114169	The numbers highlight a conundrum: the difficulty of classifying racial and ethnic categories in an increasingly fluid and multi-ethnic society.	As stark as the numbers themselves, is the conundrum they highlight: the growing difficulty of classifying racial and ethnic categories in an increasingly fluid and multi-ethnic society.
1	126756	126728	"Kmart needs to dramatically overhaul management in the areas of buying, store operations and sourcing," he said.	Overall, "Kmart needs to dramatically overhaul management in the areas of buying, store operations and sourcing," said Burt Flickinger of Strategic Resource Group.
1	2826484	2826474	The fight over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday.	The fight over online music sales was disclosed in documents made available Monday by the court.
1	1311599	1311475	The two cases concerned the admissions policies of the University of Michigan's law school and undergraduate college.	The two cases were from the University of Michigan, one involving undergraduate admissions and the other, law school admissions.
0	1583605	1583419	With the test, Hubbard said, "I believe that we have found the smoking gun.	"We have found the smoking gun," investigating board member Scott Hubbard said.
0	1244619	1244520	Scribner's body was found floating in the city's Portage Bay, where he lived with his wife in a houseboat.	A kayaker found Dr. Scribner's body floating near the doctor's houseboat in Portage Bay, where he was eating lunch when his wife, Ethel, left for an appointment.
1	276585	276121	Congo's war began in 1998 when Uganda and Rwanda invaded to back rebels fighting to topple the central government.	The Democratic Republic of Congo's war began in 1998 when Uganda and Rwanda invaded together to back rebels trying to topple Kinshasa.
0	2932499	2932655	The Pentagon, saying that Boykin requested it, is investigating his remarks.	The Pentagon has begun an official investigation into Boykin's remarks.
1	2123408	2123821	She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.	Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.
1	2809238	2809225	The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot.	The informant alleged that the two arrested men were trying to engage Russian exiles in Britain in the conspiracy to kill Mr Putin.
1	1642377	1641945	The council comprises 13 Shi'ites, five Sunni Arabs, five Kurds, an Assyrian Christian and a Turkmen.	The council includes 13 Shiites, five Kurds, five Sunnis, one Christian and one Turkoman.
0	2128530	2128455	However, EPA officials would not confirm the 20 percent figure.	Only in the past few weeks have officials settled on the 20 percent figure.
1	2208376	2208198	University of Michigan President Mary Sue Coleman said in a statement on the university's Web site, "Our fundamental values haven't changed.	"Our fundamental values haven't changed," Mary Sue Coleman, president of the university, said in a statement in Ann Arbor.
0	2954631	2954533	Eyewitnesses told how Sally, 62, originally from Coatbridge, Lanarkshire, screamed as the escalator collapsed then sucked her in.	Mother-of-two Sally, originally from Coatbridge, Lanarkshire, had stepped on to the escalator when it collapsed.
1	2510105	2510295	The company is working with the ObjectWeb consortium, Apache Software Foundation and the Eclipse IDE development community as part of the effort.	This framework will be based on the company's work with the ObjectWeb consortium, Apache Software Foundation and the Eclipse IDE community.
0	2233837	2233648	The United States has accused Iran of masking plans to make nuclear weapons behind a civilian nuclear programme.	The United States has repeatedly accused Iran of trying to develop nuclear weapons.
0	2060828	2060865	A new variant of Blaster also appeared Wednesday and seemed to be spreading, according to antivirus companies.	The new variation of Blaster was identified Wednesday, according to antivirus company Sophos.
0	2420461	2420627	Directed by Jonathan Lynn from a script by Elizabeth Hunter and Saladin K. Patterson.	Whole Nine Yards," and written by first-time screenwriters Elizabeth Hunter and Saladin K. Patterson.
0	1110030	1109897	The U.N. nuclear watchdog reprimanded Iran on Thursday for failing to comply with its nuclear safeguards obligations and called on Tehran to unconditionally accept stricter inspections by the agency.	The U.N. atomic watchdog rapped Iran Thursday for failing to comply with nuclear safeguards, issuing a statement Washington said underlined international opposition to Tehran developing any banned weapons.
